Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,placeholder
0.25377975012460824,-0.3336576423118206,5.1338565800627665,0.28118239148389623,0.0,8.089317623380207,1.0,2.0,1.4103378527047015,1.8627420917798636,5.719354420883451,0.10073315839533414,0.0,-5.26715857425957,0.0,4.0,-0.28676260967122286,-3.349655635206244,4.711095761707019,5.816957580491497,0.0,-1.0701991330377636,0.0,4.0,-0.23117729263817172,0.9139862630669275,5.100926516581132,-4.384042540280523,-0.0,-8.701525325009065,1.0,2.0,-1.7834504902009243,4.428151271447323,4.970524231730561,4.404539888036738,0.0,-1.5943265056828992,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.5609310515311526,0.5328440755462883,4.776724788494381,4.091465697274126,-0.0,7.542571587658267,1.0,1.0,-0.08601060182690813,1.134874135601808,5.135568714759929,-4.14771247416752,-0.0,-0.8736441444287535,1.0,5.0,-1.7572281539930652,-0.24589757813757498,4.271818306123775,1.8415945703177017,0.0,-5.023808772023592,0.0,5.0,0.516195299062871,5.934614612817271,4.454996015268402,1.812547673127658,-0.0,-3.5374604154725797,1.0,5.0,1.2831304913171422,0.1813421990627171,7.454606695703805,4.798259733716376,-0.0,-7.9854528815738535,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-1.325147875500933,-4.952274699560827,4.911785496569452,6.121894581894402,-0.0,4.069572947691769,1.0,4.0,0.4663095820435659,2.1605135745481228,4.904610246706685,-6.6908795081532375,0.0,4.388631424099603,1.0,3.0,-0.9140749327394428,-3.7848031007821996,4.5491467631315885,-2.6403404962367727,-0.0,2.5262307437876497,1.0,3.0,-1.6846970436371649,3.43312609139347,5.906893191415089,-0.4042554652904684,0.0,-7.370362067541441,0.0,2.0,-0.28564396204576664,-0.13028491102477213,4.0494857039548116,-7.76677176859542,-0.0,-6.410243845220518,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4344536684039286,0.7367616827877725,4.063738269139476,-7.265798296253783,-0.0,8.856123653111228,0.0,4.0,-1.3908916086600966,2.8751296168017832,3.005346885539539,5.833580101821941,-0.0,8.898378752618893,0.0,5.0,0.2374201734139326,8.370274853036461,3.567965249151854,9.92554696945405,0.0,9.65232654055316,1.0,4.0,0.9890601420140046,-6.593709318242112,4.150948722737593,6.502514298831141,0.0,-5.7263041624412665,1.0,4.0,1.2140837818801633,-3.098772506946122,4.76755834698249,0.44202785052768423,0.0,-3.876557802113494,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8239642672003578,5.290238087833524,3.9426969927823747,-2.83367726261998,0.0,-2.8397586363240324,1.0,3.0,1.49601654108573,4.132142283403653,3.1635930640070216,3.287340979459401,-0.0,-6.166870641076998,1.0,3.0,-0.1908866081232306,-5.00790324249208,5.499846584353543,8.084623811236511,0.0,2.7695982772645023,1.0,5.0,-0.48119160139612666,5.559248803449525,4.769393869017699,7.544910122348616,0.0,-4.926829411847587,0.0,3.0,0.6050312862391339,2.640577044263437,4.435072380531288,9.361755832748141,-0.0,1.991133613609788,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.05180114709556756,-1.2569359734499965,4.522615895605194,3.9047604466149854,0.0,-6.526896869923295,1.0,1.0,-0.8243728150344367,-4.379039675117769,4.034335871971102,-8.172657624433912,0.0,-4.404916061316366,0.0,1.0,-1.0109999089871715,-1.2245532034518205,5.282325681066438,6.346695522106732,-0.0,-6.752450459644139,0.0,2.0,1.2038054577936175,4.17819798983741,5.759329112867116,-4.5604060198820395,0.0,0.22394057069376583,0.0,4.0,-0.7946485719353398,3.9685078294039404,5.947029365742138,-3.802737303048922,0.0,0.45188977090371507,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.48334446556422567,2.470443962214479,5.3747026484248,2.923511112178949,-0.0,-1.2807428017403333,1.0,1.0,-0.0015742569805569909,-2.3377971338172374,4.5294780861697825,3.6803242065612185,-0.0,-6.329998221178319,1.0,3.0,-0.9282526920815981,-5.926058039703355,5.722376506329245,-6.745190213282324,0.0,-0.37853873829834184,1.0,4.0,-0.4131956385783829,-4.33597392381278,4.226344707500829,-0.7694660729195912,-0.0,-1.9561676212978352,0.0,5.0,1.0151313305270508,-0.9122536825999701,7.306447013172952,0.01998463526040606,0.0,-8.860602081766489,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.069362678033239,-0.819477537340616,4.169295291372174,-7.05289994037514,-0.0,-0.8026845233194169,1.0,4.0,0.07956078023621144,-5.049084569569203,4.639742305852087,6.578838360087762,-0.0,2.5508340990659506,0.0,2.0,-0.6442683019393485,13.412057195301923,6.219011360179819,3.507621617547503,-0.0,-5.081801990350949,1.0,5.0,0.01965350069375962,-2.718331482881691,5.133349803304923,1.9102214425581865,-0.0,-4.413274212740699,0.0,4.0,0.2854256959016807,-4.16672117389733,6.738623885760718,8.001323083384777,0.0,-3.185800320785268,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.4197135196603619,-0.03921582040892595,6.681629009641565,-2.8721777726416486,0.0,-0.6776992290396278,0.0,2.0,0.9941860760246736,10.498745430555708,5.681948617940763,5.791396124427677,-0.0,-4.368643133720624,1.0,4.0,0.4066034118494136,-6.57771311813779,6.435558431612694,0.8061229856787921,0.0,-1.6172317310435114,1.0,1.0,-0.9583041309000326,0.4448223827142345,4.9613387715171395,-7.2842367348287285,0.0,7.0628790591767165,0.0,4.0,-1.2351739250779983,-13.147999202987144,4.244037132562963,-5.303896767130947,0.0,3.1627519985025554,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0340540161049552,-7.4567792681808776,3.4449316809202237,-4.062202738797827,0.0,1.2839876660025862,1.0,3.0,1.2058891200672586,2.6585350432868586,3.80776542171893,-0.31699346937840156,-0.0,1.2676960981108198,1.0,4.0,0.22416798698349855,3.5971429079456336,4.4523591682884565,-3.439399765991613,-0.0,2.9096253371461667,0.0,5.0,0.45024900102851445,-1.3881320640080084,6.6099093682602446,-9.196379122084766,0.0,-3.7990933675965066,1.0,3.0,-1.0263559787154384,0.4426369971110886,6.241739415976858,-7.120402672642101,0.0,-0.7828748965777343,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.74899841989686,3.322532859898604,6.5445789595859125,-1.213446635750226,-0.0,-0.4920450420617972,1.0,5.0,-0.15272209256705604,7.486164543603497,4.094032220225485,-5.095133400893768,0.0,1.8421153599097906,0.0,4.0,1.2871463304253399,-5.019755962869418,4.491677531206442,-1.5745913638162623,0.0,9.638170961825255,1.0,2.0,0.9326817331084181,3.3129085724745555,4.758860460670988,6.474378878614346,0.0,2.903874790677625,0.0,5.0,0.36623793582183906,2.346395836030502,5.8873915556629095,-2.830084549322316,-0.0,7.523250099510936,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.502741223737733,-4.879046933581153,4.966591652043429,4.516498525598669,-0.0,-6.10381985840446,0.0,1.0,-0.5572308834717863,2.8529498809585956,6.585204110599838,-3.780883066302483,-0.0,-4.653032331653726,0.0,1.0,0.9019104680332002,-0.5395652154284989,4.720311083191208,4.679876672121948,0.0,-4.385082645383962,1.0,3.0,0.07427563824159808,-3.100646307514157,4.29316355992641,-1.3726930872173515,0.0,-9.789287245658914,0.0,4.0,0.2574695277138344,3.229038314119969,6.695715962363826,-2.417104882257126,0.0,-7.537627582969703,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.9468789130504083,-6.98698459415458,3.7930934088912016,-9.057235138955377,-0.0,0.604264412960922,0.0,5.0,1.2344498547386815,-0.5795057425425107,4.948733478167647,-3.0306077140196352,0.0,2.710813212623324,0.0,1.0,0.44057665123721823,-4.707184760124135,3.883316601178061,-6.407542654538528,-0.0,-0.9762574788566636,0.0,2.0,0.3622178570711052,0.6585038873491599,2.9496306718613314,2.371399619136847,-0.0,-2.3111380743646404,1.0,3.0,-1.8066703342641117,-1.3692875688542971,4.466128744231705,-7.454334325287048,-0.0,-0.26137815419857047,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9452296509422666,7.556630551208405,6.497972466845136,-9.693131552068879,0.0,-5.4409615016144315,1.0,5.0,2.087184801694257,0.941435871785206,2.7235168013381994,1.803583667546489,-0.0,-6.4245339858929,0.0,3.0,0.4671474825442265,-6.7354193496912735,4.364146138004358,5.259944227629656,0.0,-5.769340724016365,1.0,5.0,-0.10440965990516322,4.660996642084007,4.615083686083687,0.338660663701833,0.0,-0.40168199618876965,1.0,3.0,0.46864029063559276,-2.0723388506809943,7.001753931693058,5.1476237160773675,-0.0,6.254818413287149,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.2790050349569868,10.713484516755107,6.110979351274574,4.670093258774659,0.0,-4.942180878751101,1.0,2.0,1.7235139115095912,8.824666087165774,5.230688998667391,-2.340909093730643,-0.0,-0.5552082711212081,0.0,3.0,-1.6220467698460104,-6.649931118692114,6.6657271680056995,7.713733389480151,0.0,1.455078482835932,0.0,2.0,-1.1886453008883802,-7.095385940434822,6.29189792845957,9.067394168438323,0.0,5.372263160738388,0.0,4.0,0.18838355138210142,-3.0424231655511265,5.378723000183685,-2.049249947641729,0.0,-6.186188887467095,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5690640392986184,-1.5922504830264521,6.215408725268332,-3.926765069321505,0.0,5.945203471038942,1.0,1.0,-0.11387362497313576,4.156978390478247,4.205279484046591,4.132313205110316,0.0,4.621129542796818,0.0,1.0,-0.16120466531075073,1.7436031438633686,4.021764336834031,-9.012463238324369,-0.0,2.1404520091116996,1.0,3.0,-0.5732695981237054,4.3840677055758555,6.402050605253757,4.002916866892612,0.0,-8.738037151139462,1.0,3.0,1.4363072286281406,-1.7480039500473699,4.441190043615645,6.678801102895382,-0.0,3.6333415441246397,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-1.1146647612653409,-7.917340432081135,3.862416458198597,-2.9156778626211532,0.0,-2.8458401711680437,0.0,3.0,-0.7155533139891929,-3.3886464940115375,5.841277840276039,-8.780176053039309,-0.0,8.14610605438827,0.0,2.0,0.4988682293826187,-7.061934217509834,4.837785810840782,8.088563137945163,-0.0,-9.630612354138597,1.0,4.0,0.4159425903544664,3.1225484288376784,6.529140421963413,-2.2025694443392374,0.0,-0.004109518301653736,1.0,5.0,0.9853716601834054,-1.6398385881672257,5.393582099817571,-1.867192724330362,0.0,2.8555858089989283,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-1.802769768588011,-2.7516579714767686,5.095190576239916,5.794567527468777,-0.0,-8.492670528644036,1.0,5.0,1.8181899643280173,0.874187575543996,6.615354771801657,-5.263120626032062,-0.0,-1.0572622714942348,1.0,5.0,-1.1086632160106524,-2.961260041884242,4.27737727602578,-4.554809257724082,-0.0,0.06533752109926905,0.0,4.0,-0.4745344092731806,-0.9879201890832352,3.3925580831152953,-2.4060170826459015,0.0,-6.226882017575173,1.0,4.0,-0.3245187359582473,1.9310806518791166,6.162833706428424,1.8658595992473814,-0.0,-2.6409319718182434,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.9444570652858032,-4.196697016662552,4.583421859293328,4.452654008103942,-0.0,6.275197102448713,0.0,3.0,0.9269860276707592,-7.084987267681406,4.736413956702863,2.5257346298888916,0.0,3.1222447197436454,0.0,2.0,-0.401634372924128,-3.5308750613800104,4.497680437322886,5.939723135833013,0.0,-7.519449741525697,1.0,2.0,0.6348660102287077,2.5704346051295106,5.531280093882877,-7.821389110398798,-0.0,-7.272649365376833,0.0,4.0,0.02414492990850747,1.7933414409046953,6.040168184544265,0.24728339344923356,0.0,3.4741715371365567,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-1.31296741330382,-0.1364042994945278,5.264301967829021,4.92162370521104,-0.0,4.730754150583865,1.0,4.0,0.295478372453017,-7.231268919971123,3.9942719500580424,4.21328164640326,0.0,5.750685769408916,1.0,1.0,0.047795756803800465,2.2687331345966353,5.120261121616821,-7.414648458596799,0.0,8.210373144978991,0.0,4.0,-0.9723717394072119,-0.4748176450980989,3.8911525979621513,-5.61483663755787,0.0,-2.7359789647244126,0.0,2.0,-1.084484132414573,-2.073258589971548,6.354286480369441,3.128873388578597,0.0,2.810519168541863,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.341038519520372,9.725693206258775,6.5719508148891785,5.264237515843304,-0.0,-5.346727836189478,1.0,1.0,0.13313095634457614,-0.7868037898853608,3.652035251940048,-8.09694545354855,-0.0,-8.957023837574031,1.0,2.0,-1.0649799830139308,2.270786840418253,3.732059795619647,8.681596441882288,-0.0,-4.098672514491035,0.0,5.0,0.046128526376402516,1.8889944899595421,4.617944158520779,0.03365036537852584,-0.0,2.1865997183670727,0.0,4.0,-0.3253328990246763,2.3790179299321736,6.256083206822222,3.5192241384877976,-0.0,3.999948920505816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1655795934052651,-0.8253088641349521,3.4909469179035746,-1.3988095456010785,0.0,-2.762117289014465,1.0,4.0,-0.1779397207899829,-1.7174440227051853,5.462327785446589,1.1317104559991664,0.0,-4.888073810174309,1.0,4.0,-1.5857421912788756,-8.366700574962612,4.813656313688036,5.778760673341925,0.0,-8.80563329809678,1.0,1.0,0.04025433860081871,-3.7838742938000784,3.826454270532161,2.0177433857716243,-0.0,0.7949982074956141,0.0,4.0,-0.379100143374837,-2.705708192689218,6.126597011712266,3.2262208510709667,0.0,8.72251842982341,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8428313681438052,6.470888213471443,5.0100638176472945,-1.191559556615136,0.0,-1.1303608208188676,1.0,4.0,-0.7606391697957668,-4.10504904013774,5.510648773437511,-9.624069957905812,0.0,-9.035646355876398,1.0,4.0,1.2646560551401147,1.8168472222863763,2.3920905109052133,9.156389484210381,-0.0,-0.28461104964708106,1.0,2.0,2.151689009650386,6.396663181351987,4.305464943965137,-2.8580752368816698,-0.0,2.0507298979742106,1.0,5.0,0.3607282877329554,1.1999697071733844,4.017293206759196,4.142608081101537,0.0,-9.380873097289246,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.479815462216773,-2.2793789227198262,3.6931432618562194,0.031068231158186688,-0.0,8.87234822743414,0.0,1.0,-1.3953928445251553,-0.9276066210431748,4.802966071859459,-0.45368007213264505,0.0,8.373818320988466,1.0,4.0,1.1343308849473377,-6.709545044635274,3.6364748653329064,-6.637214007442919,0.0,-3.036922041444372,1.0,5.0,1.2217214815614088,3.601490450760037,5.711205120926623,-7.45991013292482,0.0,-5.525726434507798,0.0,5.0,-0.6367495498591867,6.517053472077404,4.920332566728151,-6.484993921388811,0.0,-5.769679376016565,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6161805418596034,-0.9024586245271002,4.721146181753872,2.7275947631217257,-0.0,-2.2039506275744114,0.0,3.0,0.593817089765375,9.183714276475968,6.51855420293014,-6.887566027767329,0.0,2.0670791358341556,1.0,3.0,0.6946435294397634,3.42056573750233,5.329010503273178,5.612675278418724,0.0,-7.7858724098705,1.0,2.0,0.5783449646943433,-0.24256798297240595,5.353446621595576,8.743110628934446,-0.0,-1.489414246731906,0.0,3.0,-1.3254946831819698,-3.9223061356848294,4.979372813803195,-5.10017636260126,0.0,-1.9064882794262927,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-1.014744424916715,-0.9875069353108552,5.004720285264035,-6.768593829450163,0.0,-9.786895336557972,1.0,4.0,0.12478184036816413,-2.036466667157479,4.3014999709454695,-8.648211023710278,0.0,5.844823313921761,1.0,4.0,-0.04145836300683197,-3.4742481919777903,3.9754800703925106,6.69894798405249,0.0,6.997355101867626,1.0,5.0,0.11528762856604113,-5.546591695740988,5.525162275459905,-8.237285643222727,-0.0,-4.594909124453657,1.0,3.0,-0.4834798797926554,-5.0639889781562974,4.244064275132059,3.495398214183991,-0.0,-3.645349608729418,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3541306208850103,1.73640949142607,6.110293325086092,1.1178703657235567,0.0,1.372817905515813,0.0,3.0,-0.2714147462602819,-2.0837328726946676,4.9642790957728815,-1.5755004049570487,-0.0,-0.3222174762274732,1.0,5.0,-1.61381071739372,-1.0758142119925567,3.64473004913765,-7.647014679299851,0.0,0.37801103584730766,0.0,2.0,-0.29677027109225385,2.263549948666875,5.529357009809546,-5.180143144666227,-0.0,2.7530693991474053,1.0,5.0,0.9888962823454109,5.6758443555595095,4.917469565388109,-9.332677024699825,-0.0,-1.392933094580291,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.21966802250903011,1.3271233210164106,5.954917834421355,9.797128699237302,-0.0,-4.28771689595262,1.0,4.0,0.15306270446688525,-7.1671517103625195,3.859152616690852,-2.2313127559670476,-0.0,-8.740417189808108,0.0,2.0,0.11248877590862694,0.12718739615482655,5.74331227874452,3.8182869951316523,0.0,6.883548727623861,0.0,4.0,-0.5754222991804809,-0.25368768466083114,4.953975101839479,6.713897423664694,-0.0,-9.507271241445252,0.0,1.0,0.1672466363066686,-0.78988081004038,4.395814466654682,6.440852297542148,0.0,7.01578789710087,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.6704178814428108,-4.6829683966665945,5.018075182923252,6.377308979807195,-0.0,-6.59616824916736,1.0,5.0,0.04521139027793133,-5.995476552888342,5.514528361988244,-9.639480238729432,-0.0,9.881059318026846,0.0,4.0,0.12332859685691579,2.4444560729980864,3.8132891772378743,8.079721074072118,0.0,-8.528027828453945,1.0,2.0,-0.2713760389031889,3.5980206878274688,4.726138925713195,8.252629799977601,0.0,-5.173472147773541,0.0,1.0,-0.5581284725887878,-5.757107652150227,5.3551381415030175,-9.710165433290081,0.0,-7.3418604133376775,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8597570088049633,-2.604866472529175,6.4069661755684,9.192682347915998,0.0,0.9290882105064036,1.0,1.0,-1.7215497537959703,-5.155187020205602,5.96019475995483,-2.2257721586058365,0.0,-7.538460072646751,0.0,1.0,-0.3043788217365425,13.017463523927336,3.7015511775308685,-5.663970295834389,0.0,-6.769077240908157,1.0,3.0,-0.49051274397307776,2.15978648950315,4.462238893317,6.14528759698689,-0.0,-4.359719139110274,0.0,5.0,1.0808209182287825,-4.43628199894561,4.790359681144447,1.7342431236147249,0.0,1.8066688455965751,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
